user,item,rating,timestamp
16,89,2,877717833
125,318,5,879454309
291,15,5,874833668
234,147,3,892335372
239,96,5,889178798
223,423,3,891550684
82,194,4,878770027
280,845,3,891700925
178,199,4,882826306
23,258,5,876785704
308,174,4,887736696
188,237,3,875073648
234,98,4,892078567
94,24,4,885873423
312,100,4,891698613
262,64,5,879793022
99,403,4,885680374
130,307,4,877984546
174,402,5,886513729
250,196,4,878091818
44,15,4,878341343
94,174,4,885870231
117,181,5,880124648
194,191,4,879521856
158,24,4,880134261
214,137,4,891543227
188,96,5,875073128
58,173,5,884305353
244,154,5,880606385
254,230,4,886472400
16,209,5,877722736
200,588,5,884128499
297,432,4,875239658
312,133,5,891699296
151,12,5,879524368
110,568,3,886988449
305,483,5,886323068
141,258,5,884584338
44,240,4,878346997
233,208,4,880610814
312,153,2,891699491
1,222,4,878873388
230,419,4,880484587
94,651,5,891725332
14,174,5,890881294
279,89,4,875306910
18,202,3,880130515
87,210,5,879875734
10,285,5,877889186
181,328,3,878961227
234,228,3,892079190
216,174,5,881432488
290,208,3,880475245
64,433,2,889740286
5,1,4,875635748
276,357,5,874787526
62,433,5,879375588
239,475,5,889178689
130,234,5,875216932
264,70,4,886123596
210,97,5,887736454
299,240,2,877878414
305,79,3,886324276
207,25,4,876079113
109,1,4,880563619
15,222,3,879455730
152,111,5,880148782
177,321,2,880130481
197,302,3,891409070
85,282,3,879829618
181,1,3,878962392
279,96,4,875310606
18,182,4,880130640
276,568,4,882659211
177,69,1,880131088
213,13,4,878955139
125,134,5,879454532
128,739,4,879969349
288,272,5,889225463
271,56,3,885848559
70,419,5,884065035
201,209,3,884112801
99,274,1,885679157
59,77,4,888206254
222,88,4,878183336
38,161,5,892432062
104,300,3,888442275
303,411,4,879483802
210,527,5,887736232
308,215,3,887737483
117,15,5,880125887
85,187,5,879454235
216,196,5,880245145
13,195,3,881515296
144,153,5,888105823
210,274,5,887730676
94,471,4,891721642
294,508,4,877819532
85,13,3,879452866
181,240,1,878963122
184,191,4,889908716
313,22,3,891014870
13,121,5,882397503
215,164,3,891436633
62,288,2,879371909
280,127,5,891702544
94,218,3,891721851
311,566,4,884366112
288,527,3,886373565
184,514,5,889908497
90,690,4,891383319
276,845,4,874786807
22,258,5,878886261
70,82,4,884068075
5,98,3,875720691
308,95,4,887737130
60,208,5,883326028
116,250,4,876452606
295,172,4,879516986
295,235,4,879517943
290,132,3,880473993
65,100,3,879217558
116,255,3,876452524
72,28,4,880036824
271,187,5,885848343
94,211,5,891721142
115,8,5,881171982
95,1,5,879197329
151,58,4,879524849
184,660,3,889909962
72,427,5,880037702
279,144,4,880850073
145,22,5,875273021
214,302,4,892668197
102,322,3,883277645
109,258,5,880562908
290,568,3,880474716
83,82,5,887665423
87,196,5,879877681
26,685,3,891371676
70,210,4,884065854
92,176,5,875652981
60,403,3,883327087
92,180,5,875653016
43,204,4,883956122
197,300,4,891409422
294,282,3,877821796
201,215,2,884140382
193,410,3,889127633
90,187,4,891383561
315,273,3,879821349
144,182,3,888105743
85,83,4,886282959
297,588,4,875238579
178,276,3,882823978
90,245,3,891382612
311,143,3,884364812
1,227,4,876892946
116,751,3,890131577
279,227,4,889326161
299,588,4,877880852
234,582,4,892334883
87,9,4,879877931
44,95,4,878347569
92,216,3,875653867
13,66,3,882141485
318,474,4,884495742
269,13,4,891446662
42,685,4,881105972
184,161,2,889909640
313,99,4,891014029
249,255,3,879571752
99,50,5,885679998
6,508,3,883599530
214,275,3,891542968
16,56,5,877719863
293,132,4,888905481
62,132,5,879375022
102,161,2,888801876
83,301,2,891181430
291,7,5,874834481
312,28,4,891698300
291,70,4,874868146
56,172,5,892737191
109,588,4,880578388
65,196,5,879216637
301,660,4,882076782
215,423,5,891435526
85,298,4,880581629
188,218,5,875074667
305,11,1,886323237
144,508,4,888104150
177,203,4,880131026
276,273,4,874786517
198,7,4,884205317
189,197,5,893265291
26,235,2,891372429
13,150,5,882140588
104,7,3,888465972
256,25,5,882150552
275,69,3,880314089
42,176,3,881107178
145,472,3,875271128
262,121,3,879790536
239,58,5,889179623
92,15,3,875640189
311,419,3,884364931
95,527,4,888954440
189,751,4,893265046
234,132,4,892333865
82,14,4,876311280
305,50,5,886321799
223,8,2,891550684
201,69,2,884112901
94,58,5,891720540
313,200,3,891017736
303,433,4,879467985
117,151,4,880126373
221,327,4,875243968
91,28,4,891439243
64,176,4,889737567
116,271,4,886310197
62,111,3,879372670
303,176,5,879467260
286,154,4,877533381
18,496,5,880130470
262,568,3,879794113
95,172,4,879196847
269,235,3,891446756
210,357,5,887736206
235,480,4,889655044
298,252,4,884183833
44,208,4,878347420
315,13,4,879821158
215,197,4,891435357
269,9,4,891446246
42,195,5,881107949
293,79,3,888906045
249,88,4,879572668
254,188,3,886473672
311,203,5,884365201
263,197,4,891299752
201,660,3,884140927
279,79,3,875296461
49,7,4,888067307
263,117,3,891299387
276,226,4,874792520
311,83,5,884364812
58,100,5,884304553
7,228,4,891350845
160,56,5,876770222
291,732,4,874868097
268,1,3,875742341
59,215,5,888204430
177,209,4,880130736
299,235,1,877878184
297,182,3,875239125
315,185,4,879821267
23,172,4,874785889
321,496,4,879438607
7,151,4,891352749
178,678,3,882823530
94,168,5,891721378
301,202,5,882076211
294,127,5,877819265
200,24,2,884127370
5,211,4,875636631
160,117,4,876767822
6,357,4,883602422
58,268,5,884304288
307,265,3,877122816
223,411,1,891550005
92,24,3,875640448
213,294,3,878870226
232,197,4,888549563
128,228,3,879969329
151,89,5,879524491
198,100,1,884207325
297,307,4,878771124
197,229,3,891410039
194,4,4,879521397
177,56,5,880130618
57,28,4,883698324
239,187,5,889178798
270,97,4,876955633
159,127,5,880989744
230,202,4,880485352
267,403,4,878971939
178,282,3,882823978
293,496,5,888905840
303,209,5,879467328
314,95,5,877888168
201,403,3,884112427
303,435,5,879466491
312,121,3,891698174
62,258,5,879371909
77,195,5,884733695
99,742,5,885679114
293,748,2,888904327
262,179,4,879962570
253,216,4,891628252
271,111,4,885847956
314,276,1,877886413
207,4,4,876198457
313,96,5,891015144
215,144,4,891435107
296,248,5,884196765
270,83,4,876954995
210,161,5,887736393
201,79,4,884112245
184,181,4,889907426
104,411,1,888465739
216,69,5,880235229
16,471,3,877724845
291,250,4,874805927
291,471,4,874833746
297,218,3,875409827
87,211,5,879876812
178,209,4,882826944
181,327,3,878961780
94,9,5,885872684
60,222,4,883327441
323,257,2,878739393
44,250,5,878346709
59,286,3,888202532
194,234,3,879521167
57,204,4,883698272
201,197,4,884113422
13,14,4,884538727
64,684,4,889740199
198,135,5,884208061
104,327,2,888442202
42,185,4,881107449
305,187,4,886323189
184,71,4,889911552
174,237,4,886434047
275,173,3,875154795
230,234,4,880484756
83,118,3,880307071
130,245,1,874953526
244,89,5,880602210
293,288,3,888904327
269,285,5,891446165
145,591,4,879161848
116,7,2,876453915
160,187,5,876770168
141,274,5,884585220
26,25,3,891373727
15,678,1,879455311
82,411,3,878768902
99,181,5,885680138
56,196,2,892678628
43,151,4,875975613
10,289,4,877886223
197,515,5,891409935
246,82,2,884921986
62,24,4,879372633
271,410,2,885848238
194,237,3,879538959
194,82,2,879524216
311,385,5,884365284
290,82,4,880473918
262,96,4,879793022
290,393,3,880475169
145,393,5,875273174
276,180,5,874787353
323,298,4,878739275
296,258,5,884196469
13,451,1,882141872
42,69,4,881107375
10,340,4,880371312
311,172,5,884364763
7,582,5,892135347
7,127,5,891351728
189,203,3,893265921
234,161,3,892335824
6,143,2,883601053
6,275,4,883599102
269,82,2,891450780
286,258,4,877530390
13,289,2,882140759
184,100,5,889907652
1,64,5,875072404
7,196,5,891351432
280,472,2,891702086
318,257,5,884471030
59,588,2,888204389
320,117,4,884748641
236,265,2,890116191
91,427,4,891439057
275,258,3,875154310
94,89,3,885870284
221,69,4,875245641
232,175,5,888549815
159,685,4,880557347
99,182,4,886518810
326,22,4,879874989
56,235,1,892911348
6,294,2,883599938
42,684,4,881108093
207,121,3,875504876
59,70,3,888204758
11,660,3,891904573
213,12,5,878955409
268,684,3,875744321
308,298,5,887741383
223,318,4,891550711
22,79,4,878887765
292,328,3,877560833
249,11,5,879640868
197,294,4,891409290
42,603,4,881107502
193,435,4,889124439
299,186,3,889503233
115,127,5,881171760
59,433,5,888205982
59,496,4,888205144
303,302,4,879465986
56,69,4,892678893
92,289,3,875641367
13,144,4,882397146
15,127,2,879455505
181,302,2,878961511
236,313,4,890115777
314,692,5,877888445
151,402,3,879543423
292,195,5,881103568
16,191,5,877719454
99,597,4,885679210
303,323,1,879466214
233,99,3,877663383
280,204,3,891700643
301,174,5,882075827
99,410,5,885679262
13,476,2,882141997
189,1,5,893264174
234,50,4,892079237
294,222,4,877819353
151,186,4,879524222
234,134,5,892333573
236,286,5,890115777
201,313,5,884110598
174,471,5,886433804
151,15,4,879524879
59,12,5,888204260
246,8,3,884921245
104,269,5,888441878
13,97,4,882399357
244,7,4,880602558
298,8,5,884182748
151,210,4,879524419
77,238,5,884733965
201,405,4,884112427
291,226,5,874834895
313,191,5,891013829
214,151,5,892668153
18,154,4,880131358
297,628,4,874954497
7,28,5,891352341
117,50,5,880126022
201,117,2,884112487
221,204,4,875246008
262,11,4,879793597
198,179,4,884209264
99,168,5,885680374
72,226,4,880037307
109,31,4,880577844
295,483,5,879517348
43,64,5,875981247
308,435,4,887737484
7,153,5,891352220
70,50,4,884064188
312,228,3,891699040
210,58,4,887730177
43,66,4,875981506
102,405,2,888801812
38,432,1,892430282
311,180,4,884364764
267,238,4,878971629
151,692,3,879524669
92,79,4,875653198
15,685,4,879456288
99,204,4,885679952
222,135,5,878181563
58,284,4,884304519
320,294,4,884748418
268,135,4,875309583
305,186,4,886323902
303,748,2,879466214
249,124,5,879572646
286,628,4,875806800
145,183,5,875272009
311,28,5,884365140
286,133,4,877531730
144,685,3,888105473
5,24,4,879198229
85,272,4,893110061
286,7,4,875807003
318,50,2,884495696
213,471,3,878870816
178,234,4,882826783
14,474,4,890881557
18,58,4,880130613
194,321,3,879520306
56,215,5,892678547
102,300,3,875886434
307,100,3,879206424
303,182,5,879467105
145,13,5,875270507
145,1,3,882181396
7,188,5,891352778
109,100,4,880563080
13,685,5,882397582
267,423,3,878972842
312,188,3,891698793
145,50,5,885557660
234,71,3,892334338
244,216,4,880605869
85,175,4,879828912
271,514,4,885848408
253,50,4,891628518
102,732,3,888804089
268,83,4,875309344
315,651,3,879799457
327,191,4,887820828
297,286,5,874953892
295,151,4,879517635
275,176,4,880314320
235,419,5,889655858
43,284,5,883955441
207,203,3,877124625
85,133,4,879453876
42,121,4,881110578
313,71,4,891030144
94,186,4,891722278
44,230,2,883613335
151,480,5,879524151
320,202,4,884750946
85,98,4,879453716
279,393,1,875314093
222,323,3,877562839
288,127,5,886374451
116,185,3,876453519
13,480,3,881515193
201,326,2,884111095
95,174,5,879196231
239,204,3,889180888
251,144,5,886271920
292,276,5,881103915
271,11,4,885848408
311,568,5,884365325
269,411,1,891451013
288,196,5,886373474
207,410,3,877838946
271,211,5,885849164
16,144,5,877721142
90,603,5,891385132
299,238,4,877880852
307,173,5,879283786
7,133,5,891353192
256,692,5,882165066
318,476,4,884495164
307,258,5,879283786
311,403,4,884365889
116,301,3,892683732
94,229,3,891722979
221,508,4,875244160
44,56,2,878348601
305,203,4,886323839
207,508,4,877879259
130,161,4,875802058
328,9,4,885045993
178,218,3,882827776
128,79,4,879967692
269,514,4,891449123
95,143,4,880571951
222,153,4,878182416
207,98,4,875509887
222,298,4,877563253
286,151,5,875806800
7,174,5,891350757
178,255,4,882824001
181,597,3,878963276
291,77,4,874834799
290,222,4,880731778
177,79,4,880130758
65,202,4,879217852
311,181,4,884364724
77,168,4,884752721
117,405,5,880126174
5,423,4,875636793
254,286,1,887346861
213,690,3,878870275
99,508,4,885678840
275,523,4,880314031
144,31,3,888105823
198,651,4,884207424
221,268,5,876502910
267,739,4,878973276
301,496,5,882075743
318,64,4,884495590
290,476,3,880475837
178,125,4,882824431
320,284,4,884748818
198,24,2,884205385
222,172,5,878183079
276,301,4,877584219
305,15,1,886322796
125,173,5,879454100
128,143,5,879967300
65,56,3,879217816
262,77,2,879794829
323,117,3,878739355
197,176,5,891409798
99,546,4,885679353
326,186,4,879877143
26,15,4,891386369
7,182,4,891350965
109,154,2,880578121
276,11,5,874787497
222,210,4,878184338
62,443,3,879375080
230,210,5,880484975
22,511,4,878887983
109,89,4,880573263
7,193,5,892135346
326,480,4,879875691
77,125,3,884733014
85,58,4,879829689
102,432,3,883748418
90,31,4,891384673
158,1,4,880132443
1,228,5,878543541
42,143,4,881108229
130,200,5,875217392
307,71,5,879283169
311,229,5,884365890
296,286,5,884196209
314,9,4,877886375
64,527,4,879365590
249,79,5,879572777
215,151,5,891435761
305,238,3,886323617
102,118,3,888801465
188,474,4,875072674
56,230,5,892676339
222,25,3,877563437
307,431,4,877123333
144,313,5,888103407
22,227,4,878888067
312,480,5,891698224
158,568,4,880134532
303,179,5,879466491
152,147,3,880149045
22,433,3,878886479
200,402,4,884129029
271,22,5,885848518
315,431,2,879821300
178,121,5,882824291
44,174,5,878347662
246,121,4,884922627
301,172,5,882076403
244,31,4,880603484
305,209,5,886322966
116,248,3,876452492
318,508,4,884494976
263,333,2,891296842
145,172,5,882181632
188,191,3,875073128
119,313,5,886176135
6,211,5,883601155
308,164,4,887738664
311,70,4,884364999
125,150,1,879454892
235,511,5,889655162
56,194,5,892676908
270,327,5,876953900
115,228,4,881171488
234,151,3,892334481
130,410,5,875802105
271,121,2,885848132
313,31,4,891015486
49,238,4,888068762
60,79,4,883326620
13,226,4,882397651
1,121,4,875071823
62,4,4,879374640
253,183,5,891628341
294,288,5,877818729
26,257,3,891371596
26,7,3,891350826
318,204,5,884496218
279,88,1,882146554
207,14,4,875504876
230,238,1,880484778
94,235,4,891722980
198,180,3,884207298
291,99,4,875086887
59,238,5,888204553
1,132,4,878542889
102,313,3,887048184
22,173,5,878886368
145,315,5,883840797
1,134,4,875073067
330,11,4,876546561
6,180,4,883601311
188,88,4,875075300
253,203,4,891628651
215,194,4,891436150
291,273,3,874833705
95,483,3,879198697
159,259,4,893255969
270,230,3,876955868
91,172,4,891439208
296,272,5,884198772
125,483,4,879454628
328,200,4,885046420
151,25,4,879528496
271,8,4,885848770
110,301,2,886987505
288,742,3,886893063
194,196,3,879524007
16,168,4,877721142
14,357,2,890881294
268,250,4,875742530
271,50,5,885848640
144,66,4,888106078
18,199,3,880129769
233,357,5,877661553
264,475,5,886122706
130,568,5,876251693
13,273,3,882397502
109,195,5,880578038
297,216,4,875409423
1,98,4,875072404
279,174,4,875306636
64,187,5,889737395
82,15,3,876311365
244,238,5,880606118
271,274,3,885848014
210,135,5,887736352
262,258,4,879961282
85,660,4,879829618
82,208,3,878769815
1,186,4,875073128
64,515,5,889737478
293,227,2,888906990
297,202,3,875238638
82,216,4,878769949
200,227,5,884129006
194,410,3,879541042
325,402,2,891479706
207,133,4,875812281
87,135,5,879875649
315,8,3,879820961
286,83,5,877531975
286,655,3,889651746
232,8,2,888549757
232,1,4,880062302
315,98,4,879821193
328,568,3,885047896
330,235,5,876544690
38,216,5,892430486
222,69,5,878182338
223,322,4,891548920
158,271,4,880132232
313,245,3,891013144
38,508,2,892429399
210,96,4,887736616
213,144,5,878956047
254,50,5,886471151
58,272,5,884647314
327,210,3,887744065
291,385,4,874835141
177,651,3,880130862
10,655,5,877891904
83,476,3,880307359
295,173,5,879518257
232,275,2,885939945
125,97,3,879454385
323,333,4,878738865
305,56,1,886323068
145,250,5,882182944
332,566,4,888360342
290,71,5,880473667
249,597,2,879640436
267,546,3,878970877
197,288,3,891409387
44,88,2,878348885
11,230,4,891905783
85,269,3,891289966
44,257,4,878346689
60,179,4,883326566
299,271,3,879737472
299,24,3,877877732
292,183,5,881103478
152,272,5,890322298
64,333,3,879365313
59,121,4,888203313
7,22,5,891351121
201,475,4,884112748
110,245,3,886987540
275,183,3,880314500
296,275,4,884196555
271,197,4,885848915
221,172,5,875245907
323,9,4,878739325
95,176,3,879196298
144,64,5,888105140
328,742,4,885047309
249,23,4,879572432
130,56,5,875216283
158,483,5,880133225
222,58,3,878182479
177,89,5,880131088
7,268,3,891350703
145,411,2,875271522
326,69,2,879874964
280,99,2,891700475
214,79,4,891544306
23,183,3,874785728
38,403,1,892432205
65,97,5,879216605
221,250,5,875244633
92,134,4,875656623
152,25,3,880149045
328,271,3,885044607
90,237,4,891385215
221,318,5,875245690
128,283,5,879966729
326,153,4,879875751
62,28,3,879375169
280,227,3,891702153
64,77,3,889737420
43,328,4,875975061
244,100,4,880604252
14,22,3,890881521
271,300,2,885844583
59,13,5,888203415
326,50,5,879875112
6,95,2,883602133
323,127,5,878739137
268,566,3,875744321
59,405,3,888203578
267,147,3,878970681
235,319,4,889654419
87,70,5,879876448
216,143,2,881428956
268,121,2,875743141
239,183,5,889180071
301,58,4,882077285
10,321,4,879163494
22,186,5,878886368
290,274,4,880731874
56,597,3,892679439
83,216,4,880307846
215,22,3,891435161
307,175,4,877117651
201,23,4,884111830
26,286,3,891347400
57,250,3,883697223
1,31,3,875072144
311,22,4,884364538
44,603,4,878347420
22,96,5,878887680
213,546,4,878870903
327,300,2,887743541
85,97,2,879829667
43,286,4,875975028
181,7,4,878963037
201,651,4,884111217
320,99,4,884751440
94,180,5,885870284
234,229,4,892334189
328,591,3,885047018
16,70,4,877720118
200,265,5,884128372
214,179,5,892668130
305,216,5,886323563
151,191,3,879524326
326,168,3,879874859
297,443,2,875240133
145,443,3,882182658
271,191,5,885848448
235,275,5,889655550
181,124,1,878962550
145,182,5,885622510
249,476,3,879640481
44,11,3,878347915
194,566,4,879522819
109,218,4,880578633
269,210,1,891449608
292,132,4,881105340
7,300,4,891350703
292,176,5,881103478
213,50,5,878870456
14,111,3,876965165
236,187,3,890118340
42,210,5,881108633
246,423,3,884920900
130,172,5,875801530
177,124,3,880130881
1,70,3,875072895
249,176,4,879641109
119,269,3,892564213
92,175,4,875653549
130,546,4,876250932
91,423,5,891439090
18,196,3,880131297
327,274,2,887819462
16,443,5,877727055
158,79,4,880134332
305,14,4,886322893
313,175,4,891014697
43,498,5,875981275
90,11,4,891384113
230,196,5,880484755
262,185,3,879793164
119,154,5,874782022
60,474,5,883326028
296,427,5,884198772
83,186,4,880308601
223,258,1,891548802
295,4,4,879518568
99,124,2,885678886
334,117,3,891544735
263,523,5,891298107
230,402,5,880485445
152,132,5,882475496
334,282,4,891544925
91,193,3,891439057
244,97,2,880605514
10,203,4,877891967
269,168,4,891448850
292,100,5,881103999
60,508,4,883327368
197,431,3,891409935
313,265,4,891016853
14,56,5,879119579
268,99,3,875744744
119,245,4,886176618
44,202,4,878347315
159,111,4,880556981
90,301,4,891382392
301,25,3,882075110
297,301,4,876529834
334,603,5,891628849
152,97,5,882475618
184,498,5,889913687
297,22,4,875238984
216,12,5,881432544
200,229,5,884129696
249,22,5,879572926
276,58,4,874791169
268,432,3,875310145
145,25,2,875270655
59,132,5,888205744
271,172,5,885848616
286,269,5,879780839
290,153,3,880475310
200,191,5,884128554
128,276,4,879967550
290,218,2,880475542
189,276,3,893264300
321,134,3,879438607
297,300,3,874953892
326,282,2,879875964
10,218,4,877889261
13,300,1,881515736
194,431,4,879524291
276,318,5,874787496
198,427,4,884207009
13,180,5,882141248
286,100,3,876521650
271,451,3,885849447
59,318,5,888204349
328,655,4,886037429
49,546,1,888069636
115,234,5,881171982
307,22,3,879205470
82,218,3,878769748
236,143,4,890116163
56,174,5,892737191
82,69,4,878769948
207,273,4,878104569
334,222,4,891544904
83,95,4,880308453
326,496,5,879874825
82,147,3,876311473
223,237,5,891549657
62,135,4,879375080
216,286,4,881432501
293,195,3,888906119
42,405,4,881105541
293,566,3,888907312
315,230,4,879821300
296,83,5,884199624
