user,item,rating,timestamp
276,64,5,874787441
85,588,3,880838306
201,272,3,886013700
295,739,4,879518319
263,568,4,891299387
293,423,3,888906070
82,597,3,878768882
276,181,5,874786488
83,660,4,880308256
267,121,3,878970681
253,259,2,891628883
262,28,3,879792220
37,288,4,880915258
141,245,3,884584426
235,230,4,889655162
102,70,3,888803537
77,172,3,884752562
186,566,5,879023663
44,660,5,878347915
178,433,4,882827834
77,474,5,884732407
286,99,4,878141681
90,258,3,891382121
224,69,4,888082495
207,318,5,877124871
87,82,5,879875774
194,172,3,879521474
108,100,4,879879720
54,302,4,880928519
90,22,4,891384357
286,357,4,877531537
14,269,4,892242403
311,179,2,884365357
92,121,5,875640679
181,405,4,878962919
44,443,5,878348289
244,183,4,880606043
1,265,4,878542441
270,25,5,876954456
239,272,5,889181247
254,121,3,886472369
178,385,4,882826982
194,23,4,879522819
188,143,5,875072674
276,294,4,874786366
207,845,3,881681663
69,268,5,882027109
58,9,4,884304328
7,200,5,891353543
16,194,5,877720733
59,323,4,888206809
43,203,4,883955224
79,50,4,891271545
235,70,5,889655619
303,161,5,879468547
104,301,2,888442275
286,298,4,875807004
254,357,3,886472466
109,475,1,880563641
6,301,2,883600406
256,443,3,882164727
102,515,1,888801316
104,285,4,888465201
25,222,4,885852817
270,98,5,876955868
83,215,4,880307940
6,258,2,883268278
89,216,5,879459859
286,175,5,877532470
11,227,3,891905896
201,203,5,884114471
20,208,2,879669401
144,742,4,888104122
109,566,4,880578814
213,133,3,878955973
223,11,3,891550649
218,208,3,877488366
275,186,3,880314383
195,273,4,878019342
292,9,4,881104148
72,568,4,880037203
85,228,3,882813248
24,64,5,875322758
82,56,3,878769410
161,318,3,891170824
7,472,2,891353357
226,56,4,883889102
16,8,5,877722736
180,202,3,877128388
145,56,5,875271896
84,742,3,883450643
313,117,4,891015319
148,1,4,877019411
21,164,5,874951695
297,89,4,875239125
186,250,1,879023607
94,216,3,885870665
239,194,5,889178833
197,511,5,891409839
280,1,4,891700426
1,117,3,874965739
198,258,4,884204501
6,69,3,883601277
296,228,4,884197264
217,182,2,889070109
85,433,3,879828720
239,234,3,889178762
194,77,3,879527421
230,172,4,880484523
62,182,5,879375169
198,234,3,884207833
65,125,4,879217509
174,660,5,886514261
90,12,5,891383241
283,432,5,879297965
311,98,5,884364502
195,751,4,883295500
269,252,1,891456350
56,222,5,892679439
210,204,5,887730676
239,9,5,889180446
84,121,4,883452307
275,265,4,880314031
311,9,4,884963365
301,523,4,882076146
152,685,5,880149074
244,172,4,880605665
198,118,2,884206513
26,125,4,891371676
151,13,3,879542688
24,191,5,875323003
293,137,3,888904653
201,432,3,884111312
75,240,1,884050661
13,181,5,882140354
2,50,5,888552084
313,566,4,891016220
144,125,4,888104191
188,443,4,875074329
72,234,4,880037418
83,385,4,887665549
109,402,4,880581344
185,216,4,883526268
57,79,5,883698495
253,97,4,891628501
121,180,3,891388286
207,58,3,875991047
194,187,4,879520813
109,97,3,880578711
283,845,4,879297442
297,275,5,874954260
297,234,3,875239018
250,204,2,878091682
8,50,5,879362124
312,692,4,891699426
175,127,5,877107640
276,419,5,874792907
83,210,5,880307751
62,302,3,879371909
268,298,3,875742647
279,168,5,875296435
276,474,5,889174904
83,97,4,880308690
63,100,5,875747319
85,25,2,879452769
42,98,4,881106711
303,393,4,879484981
274,50,5,878944679
184,98,4,889908539
296,222,5,884196640
69,427,3,882145465
72,196,4,880036747
256,472,4,882152471
128,182,4,879967225
59,235,1,888203658
210,70,4,887730589
181,14,1,878962392
75,237,2,884050309
297,25,4,874954497
7,451,5,891353892
214,117,4,891543241
277,257,3,879543487
25,257,4,885853415
6,23,4,883601365
66,181,5,883601425
262,174,3,879791948
222,22,5,878183285
314,28,5,877888346
13,147,3,882397502
44,258,4,878340824
16,89,2,877717833
248,117,5,884535433
125,318,5,879454309
138,523,5,879024043
291,15,5,874833668
234,147,3,892335372
239,96,5,889178798
223,423,3,891550684
82,194,4,878770027
280,845,3,891700925
178,199,4,882826306
23,258,5,876785704
308,174,4,887736696
188,237,3,875073648
234,98,4,892078567
94,24,4,885873423
312,100,4,891698613
262,64,5,879793022
99,403,4,885680374
130,307,4,877984546
174,402,5,886513729
161,168,1,891171174
250,196,4,878091818
37,403,5,880915942
44,15,4,878341343
190,117,4,891033697
94,174,4,885870231
117,181,5,880124648
194,191,4,879521856
158,24,4,880134261
214,137,4,891543227
188,96,5,875073128
58,173,5,884305353
244,154,5,880606385
254,230,4,886472400
16,209,5,877722736
200,588,5,884128499
248,257,3,884535840
297,432,4,875239658
312,133,5,891699296
151,12,5,879524368
110,568,3,886988449
305,483,5,886323068
141,258,5,884584338
44,240,4,878346997
233,208,4,880610814
312,153,2,891699491
1,222,4,878873388
230,419,4,880484587
94,651,5,891725332
14,174,5,890881294
279,89,4,875306910
18,202,3,880130515
87,210,5,879875734
10,285,5,877889186
181,328,3,878961227
234,228,3,892079190
66,1,3,883601324
216,174,5,881432488
290,208,3,880475245
64,433,2,889740286
5,1,4,875635748
276,357,5,874787526
62,433,5,879375588
239,475,5,889178689
130,234,5,875216932
264,70,4,886123596
210,97,5,887736454
299,240,2,877878414
305,79,3,886324276
207,25,4,876079113
109,1,4,880563619
15,222,3,879455730
152,111,5,880148782
177,321,2,880130481
197,302,3,891409070
227,50,4,879035347
85,282,3,879829618
181,1,3,878962392
277,255,4,879544145
279,96,4,875310606
18,182,4,880130640
276,568,4,882659211
177,69,1,880131088
213,13,4,878955139
125,134,5,879454532
128,739,4,879969349
25,208,4,885852337
288,272,5,889225463
271,56,3,885848559
274,748,5,878944406
70,419,5,884065035
201,209,3,884112801
99,274,1,885679157
59,77,4,888206254
222,88,4,878183336
38,161,5,892432062
104,300,3,888442275
121,14,5,891390014
303,411,4,879483802
210,527,5,887736232
308,215,3,887737483
75,546,3,884050422
117,15,5,880125887
85,187,5,879454235
216,196,5,880245145
203,282,1,880434919
13,195,3,881515296
144,153,5,888105823
210,274,5,887730676
94,471,4,891721642
76,175,4,875028853
294,508,4,877819532
121,117,1,891388600
85,13,3,879452866
181,240,1,878963122
184,191,4,889908716
313,22,3,891014870
13,121,5,882397503
215,164,3,891436633
62,288,2,879371909
280,127,5,891702544
94,218,3,891721851
311,566,4,884366112
288,527,3,886373565
184,514,5,889908497
90,690,4,891383319
106,582,4,881451199
37,117,4,880915674
276,845,4,874786807
22,258,5,878886261
70,82,4,884068075
5,98,3,875720691
308,95,4,887737130
60,208,5,883326028
243,208,4,879989134
116,250,4,876452606
295,172,4,879516986
295,235,4,879517943
237,191,4,879376773
287,252,1,875334361
290,132,3,880473993
224,678,3,888082277
65,100,3,879217558
116,255,3,876452524
72,28,4,880036824
271,187,5,885848343
94,211,5,891721142
115,8,5,881171982
176,327,3,886047176
95,1,5,879197329
151,58,4,879524849
184,660,3,889909962
72,427,5,880037702
45,118,4,881014550
279,144,4,880850073
145,22,5,875273021
71,89,5,880864462
214,302,4,892668197
102,322,3,883277645
195,328,4,884420059
109,258,5,880562908
290,568,3,880474716
28,79,4,881961003
265,471,4,875320302
83,82,5,887665423
87,196,5,879877681
26,685,3,891371676
161,98,4,891171357
70,210,4,884065854
92,176,5,875652981
164,685,5,889402160
60,403,3,883327087
92,180,5,875653016
43,204,4,883956122
197,300,4,891409422
294,282,3,877821796
201,215,2,884140382
193,410,3,889127633
90,187,4,891383561
315,273,3,879821349
255,472,1,883216958
66,7,3,883601355
101,222,3,877136243
144,182,3,888105743
85,83,4,886282959
297,588,4,875238579
178,276,3,882823978
90,245,3,891382612
311,143,3,884364812
1,227,4,876892946
116,751,3,890131577
279,227,4,889326161
84,748,4,883449530
316,98,5,880853743
25,25,5,885853415
168,274,4,884287865
103,24,4,880415847
299,588,4,877880852
287,294,5,875333873
234,582,4,892334883
87,9,4,879877931
44,95,4,878347569
92,216,3,875653867
13,66,3,882141485
318,474,4,884495742
269,13,4,891446662
42,685,4,881105972
184,161,2,889909640
313,99,4,891014029
249,255,3,879571752
195,300,3,890588925
118,475,5,875384793
99,50,5,885679998
6,508,3,883599530
214,275,3,891542968
16,56,5,877719863
293,132,4,888905481
62,132,5,879375022
102,161,2,888801876
83,301,2,891181430
291,7,5,874834481
312,28,4,891698300
291,70,4,874868146
56,172,5,892737191
109,588,4,880578388
65,196,5,879216637
24,367,2,875323241
301,660,4,882076782
32,151,3,883717850
224,191,4,888082468
215,423,5,891435526
154,289,2,879138345
85,298,4,880581629
188,218,5,875074667
305,11,1,886323237
144,508,4,888104150
177,203,4,880131026
276,273,4,874786517
198,7,4,884205317
189,197,5,893265291
73,56,4,888626041
101,471,3,877136535
26,235,2,891372429
13,150,5,882140588
104,7,3,888465972
256,25,5,882150552
275,69,3,880314089
42,176,3,881107178
145,472,3,875271128
262,121,3,879790536
239,58,5,889179623
92,15,3,875640189
81,742,2,876533764
311,419,3,884364931
95,527,4,888954440
79,100,5,891271652
189,751,4,893265046
234,132,4,892333865
82,14,4,876311280
305,50,5,886321799
195,154,3,888737525
223,8,2,891550684
201,69,2,884112901
94,58,5,891720540
217,144,4,889069782
313,200,3,891017736
303,433,4,879467985
117,151,4,880126373
221,327,4,875243968
91,28,4,891439243
64,176,4,889737567
116,271,4,886310197
62,111,3,879372670
303,176,5,879467260
286,154,4,877533381
25,258,5,885853199
18,496,5,880130470
262,568,3,879794113
95,172,4,879196847
277,282,4,879543697
269,235,3,891446756
210,357,5,887736206
185,199,4,883526268
235,480,4,889655044
298,252,4,884183833
44,208,4,878347420
315,13,4,879821158
215,197,4,891435357
269,9,4,891446246
42,195,5,881107949
293,79,3,888906045
101,405,4,877137015
249,88,4,879572668
254,188,3,886473672
311,203,5,884365201
263,197,4,891299752
201,660,3,884140927
279,79,3,875296461
138,496,4,879024043
217,7,4,889069741
176,258,4,886047026
49,7,4,888067307
263,117,3,891299387
276,226,4,874792520
311,83,5,884364812
227,411,4,879035897
58,100,5,884304553
7,228,4,891350845
160,56,5,876770222
103,127,4,880416331
291,732,4,874868097
268,1,3,875742341
59,215,5,888204430
177,209,4,880130736
299,235,1,877878184
30,435,5,885941156
297,182,3,875239125
315,185,4,879821267
23,172,4,874785889
321,496,4,879438607
7,151,4,891352749
178,678,3,882823530
84,12,5,883452874
94,168,5,891721378
190,302,5,891033606
301,202,5,882076211
294,127,5,877819265
103,121,3,880415766
200,24,2,884127370
5,211,4,875636631
160,117,4,876767822
6,357,4,883602422
58,268,5,884304288
307,265,3,877122816
223,411,1,891550005
92,24,3,875640448
137,300,5,881432524
164,117,5,889401816
213,294,3,878870226
232,197,4,888549563
128,228,3,879969329
151,89,5,879524491
248,475,5,884535446
203,181,5,880434278
198,100,1,884207325
297,307,4,878771124
197,229,3,891410039
74,272,5,888333194
194,4,4,879521397
177,56,5,880130618
57,28,4,883698324
239,187,5,889178798
270,97,4,876955633
159,127,5,880989744
230,202,4,880485352
267,403,4,878971939
178,282,3,882823978
293,496,5,888905840
54,685,3,880935504
21,98,5,874951657
303,209,5,879467328
314,95,5,877888168
201,403,3,884112427
303,435,5,879466491
312,121,3,891698174
62,258,5,879371909
77,195,5,884733695
99,742,5,885679114
293,748,2,888904327
262,179,4,879962570
253,216,4,891628252
108,50,4,879879739
271,111,4,885847956
314,276,1,877886413
207,4,4,876198457
313,96,5,891015144
215,144,4,891435107
296,248,5,884196765
270,83,4,876954995
210,161,5,887736393
201,79,4,884112245
184,181,4,889907426
104,411,1,888465739
185,269,5,883524428
216,69,5,880235229
16,471,3,877724845
291,250,4,874805927
28,95,3,881956917
291,471,4,874833746
297,218,3,875409827
87,211,5,879876812
97,89,5,884238939
178,209,4,882826944
157,250,1,886890296
181,327,3,878961780
94,9,5,885872684
60,222,4,883327441
323,257,2,878739393
44,250,5,878346709
59,286,3,888202532
194,234,3,879521167
57,204,4,883698272
201,197,4,884113422
13,14,4,884538727
187,215,3,879465805
71,134,3,885016614
64,684,4,889740199
198,135,5,884208061
12,300,4,879958639
104,327,2,888442202
42,185,4,881107449
148,70,5,877021271
305,187,4,886323189
184,71,4,889911552
174,237,4,886434047
101,252,3,877136628
275,173,3,875154795
230,234,4,880484756
73,357,5,888626007
83,118,3,880307071
130,245,1,874953526
244,89,5,880602210
293,288,3,888904327
76,582,3,882607444
269,285,5,891446165
145,591,4,879161848
116,7,2,876453915
52,95,4,882922927
160,187,5,876770168
141,274,5,884585220
26,25,3,891373727
15,678,1,879455311
82,411,3,878768902
99,181,5,885680138
56,196,2,892678628
43,151,4,875975613
10,289,4,877886223
197,515,5,891409935
246,82,2,884921986
62,24,4,879372633
271,410,2,885848238
54,298,4,892681300
194,237,3,879538959
194,82,2,879524216
311,385,5,884365284
287,257,4,875334224
290,82,4,880473918
262,96,4,879793022
290,393,3,880475169
145,393,5,875273174
276,180,5,874787353
323,298,4,878739275
296,258,5,884196469
135,431,2,879857868
138,211,4,879024183
13,451,1,882141872
42,69,4,881107375
10,340,4,880371312
63,50,4,875747292
311,172,5,884364763
7,582,5,892135347
7,127,5,891351728
189,203,3,893265921
234,161,3,892335824
6,143,2,883601053
226,147,3,883889479
6,275,4,883599102
269,82,2,891450780
69,300,3,882027204
286,258,4,877530390
13,289,2,882140759
184,100,5,889907652
1,64,5,875072404
69,174,5,882145548
195,265,4,888737346
7,196,5,891351432
280,472,2,891702086
175,96,3,877108051
180,431,4,877442098
318,257,5,884471030
59,588,2,888204389
320,117,4,884748641
236,265,2,890116191
91,427,4,891439057
275,258,3,875154310
94,89,3,885870284
221,69,4,875245641
232,175,5,888549815
159,685,4,880557347
99,182,4,886518810
175,71,4,877107942
326,22,4,879874989
56,235,1,892911348
162,181,4,877635798
6,294,2,883599938
42,684,4,881108093
207,121,3,875504876
59,70,3,888204758
11,660,3,891904573
213,12,5,878955409
268,684,3,875744321
308,298,5,887741383
223,318,4,891550711
22,79,4,878887765
137,546,5,881433116
292,328,3,877560833
249,11,5,879640868
197,294,4,891409290
42,603,4,881107502
193,435,4,889124439
299,186,3,889503233
115,127,5,881171760
59,433,5,888205982
217,22,5,889069741
63,222,3,875747635
59,496,4,888205144
303,302,4,879465986
56,69,4,892678893
92,289,3,875641367
13,144,4,882397146
15,127,2,879455505
181,302,2,878961511
236,313,4,890115777
314,692,5,877888445
187,523,3,879465125
151,402,3,879543423
224,215,4,888082612
292,195,5,881103568
16,191,5,877719454
99,597,4,885679210
303,323,1,879466214
233,99,3,877663383
280,204,3,891700643
301,174,5,882075827
99,410,5,885679262
97,98,4,884238728
13,476,2,882141997
189,1,5,893264174
234,50,4,892079237
294,222,4,877819353
151,186,4,879524222
234,134,5,892333573
123,135,5,879872868
96,479,4,884403758
236,286,5,890115777
201,313,5,884110598
174,471,5,886433804
151,15,4,879524879
59,12,5,888204260
246,8,3,884921245
255,678,2,883215795
272,127,5,879454725
104,269,5,888441878
97,50,5,884239471
13,97,4,882399357
244,7,4,880602558
28,98,5,881961531
259,269,3,877923906
28,173,3,881956220
298,8,5,884182748
151,210,4,879524419
77,238,5,884733965
201,405,4,884112427
291,226,5,874834895
113,326,5,875935609
313,191,5,891013829
214,151,5,892668153
18,154,4,880131358
297,628,4,874954497
7,28,5,891352341
41,28,4,890687353
117,50,5,880126022
201,117,2,884112487
221,204,4,875246008
262,11,4,879793597
186,385,4,879023894
198,179,4,884209264
99,168,5,885680374
72,226,4,880037307
109,31,4,880577844
295,483,5,879517348
43,64,5,875981247
89,197,5,879459859
308,435,4,887737484
7,153,5,891352220
70,50,4,884064188
75,476,1,884050393
312,228,3,891699040
210,58,4,887730177
43,66,4,875981506
102,405,2,888801812
38,432,1,892430282
311,180,4,884364764
267,238,4,878971629
151,692,3,879524669
92,79,4,875653198
15,685,4,879456288
99,204,4,885679952
222,135,5,878181563
58,284,4,884304519
320,294,4,884748418
268,135,4,875309583
106,692,3,881453290
287,11,5,875335124
305,186,4,886323902
303,748,2,879466214
249,124,5,879572646
286,628,4,875806800
145,183,5,875272009
311,28,5,884365140
25,228,4,885852920
286,133,4,877531730
48,174,5,879434723
144,685,3,888105473
5,24,4,879198229
85,272,4,893110061
286,7,4,875807003
287,56,5,875334759
96,153,4,884403624
318,50,2,884495696
213,471,3,878870816
178,234,4,882826783
195,496,4,888737525
54,268,5,883963510
14,474,4,890881557
18,58,4,880130613
194,321,3,879520306
56,215,5,892678547
102,300,3,875886434
307,100,3,879206424
303,182,5,879467105
145,13,5,875270507
145,1,3,882181396
7,188,5,891352778
109,100,4,880563080
13,685,5,882397582
267,423,3,878972842
312,188,3,891698793
145,50,5,885557660
234,71,3,892334338
244,216,4,880605869
316,588,1,880853992
85,175,4,879828912
137,237,4,881432965
271,514,4,885848408
253,50,4,891628518
102,732,3,888804089
268,83,4,875309344
315,651,3,879799457
248,174,3,884534992
327,191,4,887820828
297,286,5,874953892
295,151,4,879517635
275,176,4,880314320
48,259,4,879434270
235,419,5,889655858
43,284,5,883955441
207,203,3,877124625
69,12,5,882145567
85,133,4,879453876
114,175,5,881259955
42,121,4,881110578
154,302,4,879138235
106,660,4,881451631
313,71,4,891030144
94,186,4,891722278
44,230,2,883613335
151,480,5,879524151
320,202,4,884750946
85,98,4,879453716
279,393,1,875314093
222,323,3,877562839
288,127,5,886374451
116,185,3,876453519
123,13,3,879873988
13,480,3,881515193
201,326,2,884111095
95,174,5,879196231
176,294,2,886047220
157,405,3,886890342
239,204,3,889180888
251,144,5,886271920
138,121,4,879023558
30,82,4,875060217
292,276,5,881103915
271,11,4,885848408
69,175,3,882145586
311,568,5,884365325
269,411,1,891451013
288,196,5,886373474
207,410,3,877838946
271,211,5,885849164
16,144,5,877721142
90,603,5,891385132
299,238,4,877880852
307,173,5,879283786
7,133,5,891353192
256,692,5,882165066
318,476,4,884495164
307,258,5,879283786
28,7,5,881961531
154,175,5,879138784
311,403,4,884365889
116,301,3,892683732
94,229,3,891722979
221,508,4,875244160
44,56,2,878348601
305,203,4,886323839
207,508,4,877879259
130,161,4,875802058
328,9,4,885045993
178,218,3,882827776
162,742,4,877635758
128,79,4,879967692
269,514,4,891449123
195,186,3,888737240
95,143,4,880571951
73,588,2,888625754
222,153,4,878182416
207,98,4,875509887
222,298,4,877563253
286,151,5,875806800
7,174,5,891350757
178,255,4,882824001
181,597,3,878963276
291,77,4,874834799
290,222,4,880731778
177,79,4,880130758
65,202,4,879217852
311,181,4,884364724
77,168,4,884752721
117,405,5,880126174
248,127,5,884535084
5,423,4,875636793
254,286,1,887346861
213,690,3,878870275
99,508,4,885678840
275,523,4,880314031
168,284,2,884288112
144,31,3,888105823
198,651,4,884207424
221,268,5,876502910
267,739,4,878973276
301,496,5,882075743
318,64,4,884495590
290,476,3,880475837
178,125,4,882824431
320,284,4,884748818
138,151,4,879023389
198,24,2,884205385
222,172,5,878183079
276,301,4,877584219
305,15,1,886322796
125,173,5,879454100
128,143,5,879967300
65,56,3,879217816
262,77,2,879794829
323,117,3,878739355
197,176,5,891409798
277,273,5,879544145
176,288,3,886046979
99,546,4,885679353
326,186,4,879877143
26,15,4,891386369
7,182,4,891350965
109,154,2,880578121
121,405,2,891390579
276,11,5,874787497
222,210,4,878184338
62,443,3,879375080
230,210,5,880484975
22,511,4,878887983
161,174,2,891170800
109,89,4,880573263
195,181,5,875771440
7,193,5,892135346
326,480,4,879875691
77,125,3,884733014
85,58,4,879829689
186,588,4,879024535
74,288,3,888333280
102,432,3,883748418
90,31,4,891384673
158,1,4,880132443
1,228,5,878543541
42,143,4,881108229
130,200,5,875217392
307,71,5,879283169
311,229,5,884365890
296,286,5,884196209
217,82,5,889069842
314,9,4,877886375
64,527,4,879365590
249,79,5,879572777
21,298,5,874951382
215,151,5,891435761
305,238,3,886323617
102,118,3,888801465
188,474,4,875072674
56,230,5,892676339
20,11,2,879669401
20,176,2,879669152
222,25,3,877563437
307,431,4,877123333
144,313,5,888103407
22,227,4,878888067
79,508,3,891271676
312,480,5,891698224
158,568,4,880134532
303,179,5,879466491
152,147,3,880149045
162,121,4,877636000
22,433,3,878886479
200,402,4,884129029
271,22,5,885848518
315,431,2,879821300
178,121,5,882824291
76,135,5,875028792
75,121,4,884050450
44,174,5,878347662
217,195,5,889069709
246,121,4,884922627
301,172,5,882076403
244,31,4,880603484
305,209,5,886322966
116,248,3,876452492
318,508,4,884494976
274,288,4,878944379
263,333,2,891296842
145,172,5,882181632
188,191,3,875073128
119,313,5,886176135
37,183,4,880930042
6,211,5,883601155
308,164,4,887738664
311,70,4,884364999
125,150,1,879454892
235,511,5,889655162
56,194,5,892676908
270,327,5,876953900
115,228,4,881171488
234,151,3,892334481
130,410,5,875802105
271,121,2,885848132
313,31,4,891015486
49,238,4,888068762
60,79,4,883326620
13,226,4,882397651
1,121,4,875071823
62,4,4,879374640
253,183,5,891628341
322,197,5,887313983
294,288,5,877818729
26,257,3,891371596
26,7,3,891350826
318,204,5,884496218
279,88,1,882146554
207,14,4,875504876
230,238,1,880484778
94,235,4,891722980
198,180,3,884207298
48,690,4,879434211
180,79,3,877442037
101,282,3,877135883
291,99,4,875086887
59,238,5,888204553
1,132,4,878542889
102,313,3,887048184
22,173,5,878886368
145,315,5,883840797
1,134,4,875073067
330,11,4,876546561
6,180,4,883601311
188,88,4,875075300
253,203,4,891628651
215,194,4,891436150
291,273,3,874833705
95,483,3,879198697
74,326,4,888333329
159,259,4,893255969
270,230,3,876955868
91,172,4,891439208
296,272,5,884198772
125,483,4,879454628
328,200,4,885046420
237,100,5,879376381
151,25,4,879528496
271,8,4,885848770
113,294,4,875935277
110,301,2,886987505
288,742,3,886893063
194,196,3,879524007
16,168,4,877721142
14,357,2,890881294
268,250,4,875742530
271,50,5,885848640
74,9,4,888333458
144,66,4,888106078
195,14,4,890985390
18,199,3,880129769
233,357,5,877661553
264,475,5,886122706
